File,Bug_ID
iceberg/patched-iceberg-core/src/main/java/org/apache/iceberg/SnapshotProducer.java,HIVE-2402
iceberg/patched-iceberg-core/src/main/java/org/apache/iceberg/SnapshotSummary.java,HIVE-2402
iceberg/patched-iceberg-core/src/main/java/org/apache/iceberg/StaticTableOperations.java,HIVE-2402
iceberg/patched-iceberg-core/src/main/java/org/apache/iceberg/TableProperties.java,HIVE-2402
itests/hive-jmh/src/main/java/org/apache/hive/benchmark/vectorization/VectorizedArithmeticBench.java,HIVE-18421
itests/hive-minikdc/src/test/java/org/apache/hive/minikdc/TestHiveAuthFactory.java,HIVE-9622
itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestHiveMetaStoreTxns.java,HIVE-8203
itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/hbase/IMockUtils.java,HIVE-10018
itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/hbase/TestHBaseMetastoreSql.java,"HIVE-10018,HIVE-10010"
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenarios.java,HIVE-19970
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenariosAcidTables.java,"HIVE-19970,HIVE-4631"
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenariosAcrossInstances.java,"HIVE-19970,HIVE-2045"
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/WarehouseInstance.java,HIVE-19970
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/TestStorageBasedMetastoreAuthorizationDrops.java,HIVE-7987
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/txn/compactor/CompactorOnTezTest.java,HIVE-2563
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/txn/compactor/TestCompactionMetricsOnTez.java,"HIVE-2563,HIVE-2402"
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/txn/compactor/TestCompactor.java,HIVE-1618
itests/hive-unit/src/test/java/org/apache/hadoop/hive/thrift/TestZooKeeperTokenStore.java,HIVE-13090
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcWithMiniHS2.java,"HIVE-13561,HIVE-11499"
itests/hive-unit/src/test/java/org/apache/hive/service/cli/session/TestHiveSessionImpl.java,"HIVE-13786,HIVE-9839"
jdbc-handler/src/main/java/org/apache/hive/storage/jdbc/dao/JdbcRecordIterator.java,HIVE-23873
jdbc/src/java/org/apache/hive/jdbc/HiveStatement.java,HIVE-2627
kafka-handler/src/test/org/apache/hadoop/hive/kafka/KafkaStorageHandlerInfoTest.java,HIVE-4540
llap-client/src/java/org/apache/hadoop/hive/llap/io/api/LlapIo.java,HIVE-3480
llap-common/src/java/org/apache/hadoop/hive/llap/LlapDaemonInfo.java,HIVE-16329
llap-common/src/java/org/apache/hadoop/hive/llap/LlapUtil.java,HIVE-15347
llap-server/src/java/org/apache/hadoop/hive/llap/cache/BuddyAllocator.java,"HIVE-14727,HIVE-11200"
llap-server/src/java/org/apache/hadoop/hive/llap/cache/SimpleAllocator.java,HIVE-16180
llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java,HIVE-15347
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/AMReporter.java,HIVE-10961
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/ContainerRunnerImpl.java,HIVE-10961
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/EvictingPriorityBlockingQueue.java,HIVE-10759
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapConstants.java,HIVE-24569
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapDaemon.java,"HIVE-16329,HIVE-15347,HIVE-10961"
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/QueryFileCleaner.java,HIVE-12445
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/QueryInfo.java,HIVE-12904
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/QueryTracker.java,"HIVE-24569,HIVE-12445"
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/TaskExecutorService.java,"HIVE-12904,HIVE-10759"
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/TaskRunnerCallable.java,HIVE-10759
llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/comparator/ShortestJobFirstComparator.java,HIVE-15669
llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapInputFormat.java,HIVE-1547
