Bug_ID,File
HIVE-19206,streaming/src/java/org/apache/hive/streaming/StrictRegexWriter.java
HIVE-18929,common/src/java/org/apache/hive/common/util/HiveStringUtils.java
HIVE-18786,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFEvaluator.java
HIVE-18786,ql/src/test/org/apache/hadoop/hive/ql/udf/generic/TestGenericUDAFEvaluator.java
HIVE-18611,ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java
HIVE-18611,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFBloomFilter.java
HIVE-18611,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFEvaluator.java
HIVE-18611,storage-api/src/java/org/apache/hive/common/util/BloomKFilter.java
HIVE-18459,ql/pom.xml
HIVE-18421,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-18421,itests/hive-jmh/src/main/java/org/apache/hive/benchmark/vectorization/VectorizedArithmeticBench.java
HIVE-18421,ql/src/gen/vectorization/ExpressionTemplates/ColumnArithmeticColumn.txt
HIVE-18421,ql/src/gen/vectorization/ExpressionTemplates/ColumnArithmeticScalar.txt
HIVE-18421,ql/src/gen/vectorization/ExpressionTemplates/ColumnDivideColumn.txt
HIVE-18421,ql/src/gen/vectorization/ExpressionTemplates/ColumnUnaryMinus.txt
HIVE-18421,ql/src/gen/vectorization/ExpressionTemplates/ScalarArithmeticColumn.txt
HIVE-18421,ql/src/gen/vectorization/TestTemplates/TestClass.txt
HIVE-18421,ql/src/gen/vectorization/TestTemplates/TestColumnColumnOperationVectorExpressionCheckedEvaluation.txt
HIVE-18421,ql/src/gen/vectorization/TestTemplates/TestColumnScalarOperationVectorExpressionCheckedEvaluation.txt
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorExpressionDescriptor.java
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/LongColModuloLongColumnChecked.java
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/OverflowUtils.java
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/PosModDoubleToDouble.java
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/PosModLongToLong.java
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorExpression.java
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPMinus.java
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPMod.java
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPMultiply.java
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPNegative.java
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPPlus.java
