File,Bug_ID
src/java/org/apache/hadoop/mapreduce/lib/db/DBRecordReader.java,MAPREDUCE-1443
src/java/org/apache/hadoop/mapreduce/lib/db/DataDrivenDBInputFormat.java,MAPREDUCE-1443
src/java/org/apache/hadoop/mapreduce/lib/input/LineRecordReader.java,MAPREDUCE-772
src/java/org/apache/hadoop/mapreduce/protocol/ClientProtocol.java,"MAPREDUCE-2470,MAPREDUCE-2470,MAPREDUCE-2470"
src/java/org/apache/hadoop/mapreduce/server/tasktracker/TTConfig.java,"MAPREDUCE-1221,MAPREDUCE-1218"
src/java/org/apache/hadoop/mapreduce/task/reduce/MergeManager.java,MAPREDUCE-1182
src/java/org/apache/hadoop/mapreduce/util/ConfigUtil.java,MAPREDUCE-1218
src/java/org/apache/hadoop/mapreduce/util/LinuxMemoryCalculatorPlugin.java,MAPREDUCE-1218
src/java/org/apache/hadoop/mapreduce/util/LinuxResourceCalculatorPlugin.java,"MAPREDUCE-1218,MAPREDUCE-220"
src/java/org/apache/hadoop/mapreduce/util/MemoryCalculatorPlugin.java,MAPREDUCE-1218
src/java/org/apache/hadoop/mapreduce/util/ProcfsBasedProcessTree.java,"MAPREDUCE-1167,MAPREDUCE-962,MAPREDUCE-144"
src/java/org/apache/hadoop/mapreduce/util/ResourceCalculatorPlugin.java,"MAPREDUCE-1218,MAPREDUCE-220"
src/java/org/apache/hadoop/util/MemoryCalculatorPlugin.java,MAPREDUCE-2077
src/test/mapred/org/apache/hadoop/conf/TestJobConf.java,"MAPREDUCE-979,MAPREDUCE-40"
src/test/mapred/org/apache/hadoop/mapred/DummyResourceCalculatorPlugin.java,"MAPREDUCE-1218,MAPREDUCE-220"
src/test/mapred/org/apache/hadoop/mapred/FakeObjectUtilities.java,"MAPREDUCE-1028,MAPREDUCE-805,MAPREDUCE-754"
src/test/mapred/org/apache/hadoop/mapred/JobClientUnitTest.java,MAPREDUCE-2539
src/test/mapred/org/apache/hadoop/mapred/MiniMRCluster.java,MAPREDUCE-502
src/test/mapred/org/apache/hadoop/mapred/NotificationTestCase.java,MAPREDUCE-1813
src/test/mapred/org/apache/hadoop/mapred/TestFieldSelection.java,MAPREDUCE-1813
src/test/mapred/org/apache/hadoop/mapred/TestJobQueueClient.java,MAPREDUCE-1075
src/test/mapred/org/apache/hadoop/mapred/TestJobQueueTaskScheduler.java,MAPREDUCE-805
src/test/mapred/org/apache/hadoop/mapred/TestJobRetire.java,"MAPREDUCE-1546,MAPREDUCE-502"
src/test/mapred/org/apache/hadoop/mapred/TestJobSysDirWithDFS.java,MAPREDUCE-1813
src/test/mapred/org/apache/hadoop/mapred/TestLostTracker.java,MAPREDUCE-754
src/test/mapred/org/apache/hadoop/mapred/TestMiniMRLocalFS.java,MAPREDUCE-1813
src/test/mapred/org/apache/hadoop/mapred/TestMiniMRWithDFS.java,MAPREDUCE-1813
src/test/mapred/org/apache/hadoop/mapred/TestMultipleLevelCaching.java,MAPREDUCE-1508
src/test/mapred/org/apache/hadoop/mapred/TestNetworkedJob.java,"MAPREDUCE-2470,MAPREDUCE-2470,MAPREDUCE-2470"
src/test/mapred/org/apache/hadoop/mapred/TestNodeRefresh.java,MAPREDUCE-754
src/test/mapred/org/apache/hadoop/mapred/TestParallelInitialization.java,MAPREDUCE-805
src/test/mapred/org/apache/hadoop/mapred/TestReduceFetch.java,MAPREDUCE-1182
src/test/mapred/org/apache/hadoop/mapred/TestReduceFetchFromPartialMem.java,MAPREDUCE-1182
src/test/mapred/org/apache/hadoop/mapred/TestSetupTaskScheduling.java,MAPREDUCE-1028
src/test/mapred/org/apache/hadoop/mapred/TestSubmitJob.java,MAPREDUCE-2034
src/test/mapred/org/apache/hadoop/mapred/TestTTMemoryReporting.java,"MAPREDUCE-1218,MAPREDUCE-1218"
src/test/mapred/org/apache/hadoop/mapred/TestTTResourceReporting.java,"MAPREDUCE-1218,MAPREDUCE-220"
src/test/mapred/org/apache/hadoop/mapred/TestTaskFail.java,"MAPREDUCE-430,MAPREDUCE-430,MAPREDUCE-430"
src/test/mapred/org/apache/hadoop/mapred/TestTaskLauncher.java,MAPREDUCE-2031
src/test/mapred/org/apache/hadoop/mapred/TestTaskTrackerLocalization.java,MAPREDUCE-2031
src/test/mapred/org/apache/hadoop/mapred/TestTaskTrackerMemoryManager.java,"MAPREDUCE-1221,MAPREDUCE-834"
src/test/mapred/org/apache/hadoop/mapred/TestTaskTrackerSlotManagement.java,MAPREDUCE-913
src/test/mapred/org/apache/hadoop/mapred/lib/aggregate/TestAggregates.java,MAPREDUCE-1813
src/test/mapred/org/apache/hadoop/mapred/pipes/TestPipes.java,MAPREDUCE-1813
src/test/mapred/org/apache/hadoop/mapreduce/MapReduceTestUtil.java,MAPREDUCE-1813
src/test/mapred/org/apache/hadoop/mapreduce/lib/aggregate/TestMapReduceAggregates.java,MAPREDUCE-1813
src/test/mapred/org/apache/hadoop/mapreduce/util/TestLinuxResourceCalculatorPlugin.java,MAPREDUCE-1218
src/test/mapred/org/apache/hadoop/mapreduce/util/TestProcfsBasedProcessTree.java,"MAPREDUCE-1167,MAPREDUCE-962,MAPREDUCE-144"
src/test/mapred/org/apache/hadoop/tools/rumen/ConcatenatedInputFilesDemuxer.java,MAPREDUCE-1309
src/test/mapred/org/apache/hadoop/tools/rumen/TestConcurrentRead.java,MAPREDUCE-1317
src/test/mapred/org/apache/hadoop/tools/rumen/TestRumenFolder.java,MAPREDUCE-1295
src/test/mapred/org/apache/hadoop/tools/rumen/TestRumenJobTraces.java,"MAPREDUCE-2104,MAPREDUCE-2078,MAPREDUCE-1982,MAPREDUCE-1978,MAPREDUCE-1925,MAPREDUCE-1863,MAPREDUCE-1523,MAPREDUCE-1309"
src/test/system/test/org/apache/hadoop/mapred/TestTaskKilling.java,MAPREDUCE-2470
src/tools/org/apache/hadoop/tools/DistCp.java,"MAPREDUCE-968,MAPREDUCE-658"
src/tools/org/apache/hadoop/tools/HadoopArchives.java,MAPREDUCE-1425
src/tools/org/apache/hadoop/tools/rumen/CurrentJHParser.java,MAPREDUCE-1309
src/tools/org/apache/hadoop/tools/rumen/DefaultInputDemuxer.java,MAPREDUCE-1309
src/tools/org/apache/hadoop/tools/rumen/DefaultOutputter.java,MAPREDUCE-1309
